prompt_id,category,stress_type,prompt,negative_prompt,seed,split
main_mixed_scenes_082,mixed scenes,occlusion_overlap,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and labels on drawers, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214082,main
main_mixed_scenes_083,mixed scenes,reflection_mix,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and labels on drawers, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214083,main
main_mixed_scenes_084,mixed scenes,layered_depth,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and labels on drawers, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214084,main
main_mixed_scenes_085,mixed scenes,small_text_plus_geometry,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and labels on drawers, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214085,main
main_mixed_scenes_086,mixed scenes,foliage_plus_tools,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and labels on drawers, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214086,main
main_mixed_scenes_087,mixed scenes,crowdless_dense_scene,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and labels on drawers, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214087,main
main_mixed_scenes_088,mixed scenes,specular_and_matte_mix,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and folded maps, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214088,main
main_mixed_scenes_089,mixed scenes,multi_object_clutter,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and folded maps, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214089,main
main_mixed_scenes_090,mixed scenes,occlusion_overlap,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and folded maps, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214090,main
main_mixed_scenes_091,mixed scenes,reflection_mix,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and folded maps, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214091,main
main_mixed_scenes_092,mixed scenes,layered_depth,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and folded maps, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214092,main
main_mixed_scenes_093,mixed scenes,small_text_plus_geometry,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and folded maps, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214093,main
main_mixed_scenes_094,mixed scenes,foliage_plus_tools,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and folded maps, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214094,main
main_mixed_scenes_095,mixed scenes,crowdless_dense_scene,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and folded maps, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214095,main
main_mixed_scenes_096,mixed scenes,specular_and_matte_mix,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and folded maps, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214096,main
main_mixed_scenes_097,mixed scenes,multi_object_clutter,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and brushes in cups, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",214097,main
